onset	duration	sample	value
3785.571437	100	3785571.437	136 
3786.962437	100	3786962.4373	131 
3787.149999	1	3787149.9995	DIN1
3787.152428	100	3787152.4283	132 
3787.212436	100	3787212.436	135 
3787.692427	100	3787692.4273	136 
3789.613429	100	3789613.4288	131 
3789.803998	1	3789803.9984	DIN1
3789.805431	100	3789805.4314	132 
3789.865429	100	3789865.429	135 
3790.362429	100	3790362.4289	136 
3792.266432	100	3792266.4319	131 
3792.457001	1	3792457.0015	DIN1
3792.458434	100	3792458.4345	132 
3792.518432	100	3792518.4321	135 
3792.69243	100	3792692.4304	136 
3794.719436	100	3794719.4361	131 
3794.904001	1	3794904.0009	DIN1
3794.90643	100	3794906.4296	134 
3794.966427	100	3794966.4273	135 
3795.42243	100	3795422.4297	136 
3797.266435	100	3797266.435	131 
3797.453997	1	3797453.9971	DIN1
3797.456436	100	3797456.4359	132 
3797.516434	100	3797516.4336	135 
3797.773433	100	3797773.4328	136 
3799.716432	100	3799716.4317	131 
3799.900997	1	3799900.9965	DIN1
3799.903435	100	3799903.4353	132 
3799.963433	100	3799963.433	135 
3800.533436	100	3800533.4359	136 
3802.36343	100	3802363.43	131 
3802.554	1	3802553.9996	DIN1
3802.556428	100	3802556.4284	132 
3802.616436	100	3802616.4361	135 
3803.313435	100	3803313.4349	136 
3804.816434	100	3804816.4342	131 
3805.000999	1	3805000.999	DIN1
3805.003428	100	3805003.4278	132 
3805.063436	100	3805063.4355	135 
3805.304432	100	3805304.432	136 
3807.264429	100	3807264.4294	131 
3807.447998	1	3807447.9984	DIN1
3807.450437	100	3807450.4372	132 
3807.510435	100	3807510.4349	135 
3807.744431	100	3807744.4308	136 
3809.911428	100	3809911.4277	131 
3810.101002	1	3810101.0015	DIN1
3810.104436	100	3810104.4361	132 
3810.164434	100	3810164.4338	135 
3810.345433	100	3810345.4326	136 
3812.564431	100	3812564.4308	137 
